GEOID,map_id,borough,population,poverty_rate,income,lat_t,lon_t,providers,provider_time_weight_sum,avg_provider_time_weight,density,z_density,min_dist,inv_dist,z_access_map,FI,FI2,fragmentation_index,FI_combined,frag_q,surface_version,_ID
36005028900,36005028900,Bronx,4461,0.18776079,61797,40.87956,-73.9073271,0,0,0,0,0.1993578175,0.002535954898,9.752676522,0.6138028448,-0.6138028448,-0.4144450273,-0.2741612252,-0.2741612252,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1714
36005029301,36005029301,Bronx,1874,0.098830409,145951,40.8829227,-73.9216655,0,0,0,0,0.1993578175,0.01096777933,9.01162487,-1.261331521,1.261331521,1.460689339,0.9662665792,0.9662665792,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3688
36005029302,36005029302,Bronx,5439,0.15360031,133102,40.8792795,-73.9158619,0,0,0,0,0.1993578175,0.004173007139,9.599415698,0.2259963563,-0.2259963563,-0.0266385388,-0.01762176876,-0.01762176876,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3666
36005029500,36005029500,Bronx,4582,0.17372327,98125,40.884935,-73.9085679,0,0,0,0,0.1993578175,0.006889915533,9.355419499,-0.3914041403,0.3914041403,0.5907619578,0.3907973591,0.3907973591,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1715
36005029600,36005029600,Bronx,2367,0.13924678,57474,40.8553721,-73.8450221,5,4.238095239,0.8476190478,0.001790492285,-4.964295341,2.3834025e-06,9.999761665,1.239019512,-1.239019512,-6.203314853,-4.103580182,-4.103580182,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1716
36005029700,36005029700,Bronx,4157,0.09322466,100548,40.884931,-73.9118383,0,0,0,0,0.1993578175,0.0070821735,9.338622549,-0.4339066278,0.4339066278,0.6332644453,0.4189133535,0.4189133535,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2834
36005030000,36005030000,Bronx,6944,0.14708455,78155,40.852194,-73.8312298,1,0.2380952388,0.2380952388,3.428790881e-05,0.1004739127,0.003750075721,9.638547182,0.3250134646,-0.3250134646,-0.2245395519,-0.1485360774,-0.1485360774,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1717
36005030100,36005030100,Bronx,1570,0.15555556,80357,40.8832399,-73.9179338,0,0,0,0,0.1993578175,0.008059955453,9.254121898,-0.6477244832,0.6477244832,0.8470823007,0.5603568775,0.5603568775,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1718
36005030201,36005030201,Bronx,3681,0.17060581,69500,40.8619206,-73.8244988,0,0,0,0,0.1993578175,0.005382714123,9.489222292,-0.05283365819,0.05283365819,0.2521914757,0.1668282146,0.1668282146,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4456
36005030202,36005030202,Bronx,6165,0.18766233,74044,40.864709,-73.8203669,0,0,0,0,0.1993578175,0.007344703818,9.315783308,-0.4916983423,0.4916983423,0.6910561598,0.4571433869,0.4571433869,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4451
36005030701,36005030701,Bronx,5743,0.16385165,109890,40.8931511,-73.9105743,0,0,0,0,0.1993578175,0.008105333012,9.25023745,-0.6575535694,0.6575535694,0.8569113869,0.5668589566,0.5668589566,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1719
36005030900,36005030900,Bronx,3812,0.14528173,117333,40.9017787,-73.9140106,0,0,0,0,0.1993578175,0.01205259276,8.924380734,-1.482091408,1.482091408,1.681449225,1.112302355,1.112302355,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3689
36005031000,36005031000,Bronx,4618,0.14055361,148168,40.8612451,-73.836015,1,0.2380952388,0.2380952388,5.155808549e-05,0.05066794419,0.006502847463,9.389420319,-0.305369508,0.305369508,0.3560374521,0.2355237913,0.2355237913,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1720
36005031200,36005031200,Bronx,1489,0.25440976,108056,40.8620616,-73.8424492,0,0,0,0,0.1993578175,0.001888199671,9.814679259,0.7706926672,-0.7706926672,-0.5713348497,-0.3779460534,-0.3779460534,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5029
36005031400,36005031400,Bronx,2232,0.16798419,111800,40.8615367,-73.8455326,1,0.2380952388,0.2380952388,0.0001066734941,-0.1082809974,0.002138063391,9.790669284,0.7099385649,-0.7099385649,-0.8182195623,-0.5412637694,-0.5412637694,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5030
36005031600,36005031600,Bronx,1697,0.18738951,79263,40.8619716,-73.8487247,0,0,0,0,0.1993578175,0.005290577516,9.497526024,-0.03182214922,0.03182214922,0.2311799667,0.1529288054,0.1529288054,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2792
36005031800,36005031800,Bronx,1820,0.2098617,96000,40.8619545,-73.8515677,0,0,0,0,0.1993578175,0.005138276404,9.511283942,0.002990464173,-0.002990464173,0.1963673533,0.1298997711,0.1298997711,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1721
36005031900,36005031900,Bronx,693,0.11,,40.9138727,-73.9111066,0,0,0,0,0.1993578175,0.01277433176,8.86726602,-1.626612728,1.626612728,1.825970545,1.207905244,1.207905244,Most fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1722
36005032300,36005032300,Bronx,4981,0.10359537,95556,40.9053418,-73.9075805,0,0,0,0,0.1993578175,0.005331459306,9.493839795,-0.04114966966,0.04114966966,0.2405074871,0.1590990916,0.1590990916,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1723
36005032400,36005032400,Bronx,2961,0.17645051,31489,40.8613366,-73.8597114,1,0.2380952388,0.2380952388,8.0410415e-05,-0.03254013418,0.001356542839,9.866161295,0.9009612342,-0.9009612342,-0.9335013684,-0.6175243085,-0.6175243085,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1724
36005032600,36005032600,Bronx,3542,0.19303423,89323,40.8621894,-73.8554843,1,0.2678571343,0.2678571343,7.562313223e-05,-0.01873394914,0.003910328846,9.623682372,0.287400005,-0.287400005,-0.3061339541,-0.2025119242,-0.2025119242,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3669
36005032800,36005032800,Bronx,4132,0.14233577,49720,40.8617363,-73.8631301,0,0,0,0,0.1993578175,0.002733987189,9.733877049,0.5662332337,-0.5662332337,-0.3668754162,-0.2426932572,-0.2426932572,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5031
36005033000,36005033000,Bronx,5197,0.14882557,40133,40.8616561,-73.8660255,0,0,0,0,0.1993578175,0.001566824524,9.845734615,0.8492741897,-0.8492741897,-0.6499163722,-0.4299288377,-0.4299288377,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2786
36005033201,36005033201,Bronx,4050,0.16361839,35360,40.8594756,-73.8692323,0,0,0,0,0.1993578175,0.00275931865,9.731477526,0.5601615549,-0.5601615549,-0.3608037374,-0.2386767561,-0.2386767561,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2566
36005033202,36005033202,Bronx,3628,0.17127593,50245,40.8633818,-73.8689413,5,1.309523806,0.2619047612,0.0003609492299,-0.8415942416,0.0005991231327,9.940444498,1.08892517,-1.08892517,-1.930519411,-1.277065792,-1.277065792,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3690
36005033500,36005033500,Bronx,2236,0.15218626,109867,40.89064,-73.9070543,1,0.2380952388,0.2380952388,0.0001064826649,-0.1077306596,0.004154782024,9.601095414,0.230246658,-0.230246658,-0.3379773176,-0.2235767578,-0.2235767578,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3694
36005033601,36005033601,Bronx,4414,0.15830116,20765,40.8675676,-73.868886,0,0,0,0,0.1993578175,0.002240983641,9.780813568,0.6849999626,-0.6849999626,-0.4856421452,-0.3212591219,-0.3212591219,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1279
36005033602,36005033602,Bronx,1234,0.2224959,70475,40.870582,-73.8688837,0,0,0,0,0.1993578175,0.00524029213,9.502064084,-0.02033918135,0.02033918135,0.2196969988,0.1453326603,0.1453326603,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1277
36005033700,36005033700,Bronx,3198,0.16321985,125273,40.9063138,-73.9025167,1,0.2380952388,0.2380952388,7.445129419e-05,-0.01535445108,0.001706749061,9.832189203,0.8149992937,-0.8149992937,-0.8303537447,-0.5492907021,-0.5492907021,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3695
36005033801,36005033801,Bronx,2011,0.19094978,72725,40.8675707,-73.8658465,0,0,0,0,0.1993578175,0.003493509232,9.662441707,0.3854754367,-0.3854754367,-0.1861176192,-0.1231194276,-0.1231194276,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1303
36005033802,36005033802,Bronx,1579,0.32568514,62153,40.8705487,-73.865744,0,0,0,0,0.1993578175,0.005903195733,9.442585685,-0.1708414974,0.1708414974,0.3701993149,0.244892063,0.244892063,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1282
36005034000,36005034000,Bronx,5049,0.17095219,63500,40.8684405,-73.862923,0,0,0,0,0.1993578175,0.005678436212,9.46266841,-0.1200247845,0.1200247845,0.319382602,0.2112760914,0.2112760914,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1727
36005034200,36005034200,Bronx,1625,0.27510917,73298,40.8684165,-73.8600255,0,0,0,0,0.1993578175,0.002932680032,9.715087567,0.5186889056,-0.5186889056,-0.3193310881,-0.2112420143,-0.2112420143,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1728
36005034300,36005034300,Bronx,1647,0.20398352,76940,40.9096659,-73.8981711,0,0,0,0,0.1993578175,0.006517733362,9.388108144,-0.3086897965,0.3086897965,0.508047614,0.3360806552,0.3360806552,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1729
36005034400,36005034400,Bronx,1717,0.37236533,79167,40.8683644,-73.8571317,1,0.2380952388,0.2380952388,0.0001386693295,-0.2005547247,0.001349288015,9.866867539,0.9027482908,-0.9027482908,-1.103303015,-0.7298504906,-0.7298504906,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1730
36005034500,36005034500,Bronx,4037,0.1435443,100539,40.9040602,-73.89869,0,0,0,0,0.1993578175,0.003651316169,9.647730844,0.3482515198,-0.3482515198,-0.1488937023,-0.09849528201,-0.09849528201,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1749
36005034800,36005034800,Bronx,6051,0.22014555,55700,40.8694471,-73.8530706,0,0,0,0,0.1993578175,0.00431995895,9.585893343,0.1917798039,-0.1917798039,0.007578013558,0.005012962745,0.005012962745,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3696
36005035000,36005035000,Bronx,1887,0.21303657,72778,40.8685221,-73.8482552,0,0,0,0,0.1993578175,0.007470159993,9.304908451,-0.5192157451,0.5192157451,0.7185735625,0.4753465365,0.4753465365,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1750
36005035100,36005035100,Bronx,3461,0.15773919,94948,40.8950697,-73.8999975,0,0,0,0,0.1993578175,0.00537930992,9.489528834,-0.0520579923,0.0520579923,0.2514158098,0.1663151007,0.1663151007,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4999
36005035600,36005035600,Bronx,2207,0.15947297,85962,40.8669582,-73.8359997,0,0,0,0,0.1993578175,0.007559739411,9.297159006,-0.5388247029,0.5388247029,0.7381825204,0.4883181385,0.4883181385,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5000
36005035800,36005035800,Bronx,6673,0.15165593,87553,40.8739819,-73.8425963,0,0,0,0,0.1993578175,0.005402497153,9.487441256,-0.05734033522,0.05734033522,0.2566981527,0.169809445,0.169809445,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5001
36005035900,36005035900,Bronx,3873,0.13108321,34472,40.8402093,-73.8833847,3,1.65476191,0.5515873035,0.0004272558509,-1.032817849,0.001438370605,9.858202513,0.8808225747,-0.8808225747,-1.913640423,-1.265900104,-1.265900104,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5002
36005036000,36005036000,Bronx,2779,0.18125243,85708,40.8668405,-73.8431182,0,0,0,0,0.1993578175,0.006280159363,9.409093908,-0.2555880619,0.2555880619,0.4549458793,0.3009531095,0.3009531095,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3697
36005036100,36005036100,Bronx,4690,0.20222317,29250,40.8422604,-73.8795761,0,0,0,0,0.1993578175,0.004063351672,9.609530963,0.2515917132,-0.2515917132,-0.05223389574,-0.03455345802,-0.03455345802,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5003
36005036300,36005036300,Bronx,6727,0.15847483,27273,40.8445438,-73.8827576,2,0.5059523731,0.2529761866,7.521218569e-05,-0.01754880839,0.002743786839,9.732948636,0.5638840077,-0.5638840077,-0.5814328161,-0.3846260004,-0.3846260004,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5004
36005036400,36005036400,Bronx,2304,0.18012153,64850,40.8736167,-73.8492139,1,0.2380952388,0.2380952388,0.0001033399474,-0.09866728446,0.002445215459,9.761314821,0.6356609314,-0.6356609314,-0.7343282159,-0.4857684617,-0.4857684617,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4793
36005036501,36005036501,Bronx,4287,0.17518078,47739,40.8454083,-73.8857769,1,0.3273809552,0.3273809552,7.636597976e-05,-0.0208762689,0.001182906516,9.883092258,0.9438028216,-0.9438028216,-0.9646790905,-0.638148811,-0.638148811,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2849
36005036502,36005036502,Bronx,2287,0.23508772,27110,40.8423877,-73.8878255,1,0.3273809552,0.3273809552,0.0001431486468,-0.213472759,0.001608845688,9.841662832,0.8389710733,-0.8389710733,-1.052443832,-0.6962064243,-0.6962064243,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5005
36005036700,36005036700,Bronx,2718,0.18385991,27465,40.840764,-73.8893107,0,0,0,0,0.1993578175,0.003558589628,9.656369439,0.3701103554,-0.3701103554,-0.170752538,-0.1129552098,-0.1129552098,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5014
36005036800,36005036800,Bronx,1958,0.19165379,65781,40.8753072,-73.855942,0,0,0,0,0.1993578175,0.002062328375,9.797934418,0.7283220373,-0.7283220373,-0.5289642198,-0.3499172847,-0.3499172847,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2796
36005036901,36005036901,Bronx,1808,0.21235955,16232,40.8443568,-73.8918829,3,0.8928571492,0.2976190497,0.0004938369188,-1.224832941,0.001816571948,9.821583863,0.7881638656,-0.7881638656,-2.012996807,-1.331625751,-1.331625751,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4791
36005036902,36005036902,Bronx,2504,0.11142173,36484,40.8425596,-73.8929199,0,0,0,0,0.1993578175,0.002127846615,9.791648734,0.7124169341,-0.7124169341,-0.5130591167,-0.3393958348,-0.3393958348,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5015
36005037000,36005037000,Bronx,2362,0.21083827,108523,40.8730921,-73.8590214,1,0.3273809552,0.3273809552,0.0001386032833,-0.2003642521,0.001880448408,9.815425978,0.7725821442,-0.7725821442,-0.9729463963,-0.6436177503,-0.6436177503,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5022
36005037100,36005037100,Bronx,4218,0.15683009,39932,40.8472204,-73.8873781,0,0,0,0,0.1993578175,0.002472583068,9.758707842,0.6290643123,-0.6290643123,-0.4297064948,-0.284256901,-0.284256901,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2856
36005037200,36005037200,Bronx,2017,0.16861351,75224,40.8738025,-73.8632803,1,0.2380952388,0.2380952388,0.0001180442433,-0.1410734343,0.002455886617,9.760298144,0.6330883633,-0.6330883633,-0.7741617976,-0.5121189373,-0.5121189373,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5021
36005037300,36005037300,Bronx,6202,0.19498788,50000,40.8486733,-73.8901415,0,0,0,0,0.1993578175,0.003009095653,9.707880587,0.5004525856,-0.5004525856,-0.3010947681,-0.1991784316,-0.1991784316,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5023
36005037400,36005037400,Bronx,3633,0.19877845,35785,40.8745379,-73.8666711,0,0,0,0,0.1993578175,0.003515799803,9.660361045,0.3802105947,-0.3802105947,-0.1808527772,-0.1196366604,-0.1196366604,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5024
36005037504,36005037504,Bronx,4015,0.13547377,40219,40.8503062,-73.892669,6,3.071428567,0.5119047612,0.0007649884352,-2.006814743,8.947560784e-08,9.999991052,1.239599946,-1.239599946,-3.246414689,-2.14754906,-2.14754906,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3708
36005037600,36005037600,Bronx,2115,0.13806146,60288,40.8745386,-73.869205,0,0,0,0,0.1993578175,0.004400988414,9.578453377,0.1729539424,-0.1729539424,0.02640387512,0.01746653543,0.01746653543,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2798
36005037800,36005037800,Bronx,3505,0.18414249,65964,40.8797827,-73.8666133,2,0.4761904776,0.2380952388,0.000135860336,-0.1924537859,0.001731948772,9.829753701,0.8088365752,-0.8088365752,-1.001290361,-0.6623676824,-0.6623676824,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1731
36005037900,36005037900,Bronx,6961,0.20912124,50250,40.8515742,-73.8987776,2,0.565476194,0.282738097,8.123490792e-05,-0.03491791347,0.003212525593,9.688746538,0.4520363739,-0.4520363739,-0.4869542874,-0.3221271224,-0.3221271224,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1732
36005038000,36005038000,Bronx,5023,0.19086294,48073,40.878088,-73.8624172,0,0,0,0,0.1993578175,0.002177735285,9.786867924,0.7003197194,-0.7003197194,-0.5009619019,-0.3313933568,-0.3313933568,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1733
36005038100,36005038100,Bronx,6543,0.16863406,42015,40.8520113,-73.9011562,0,0,0,0,0.1993578175,0.00319837979,9.690074612,0.4553968921,-0.4553968921,-0.2560390746,-0.1693734555,-0.1693734555,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1734
36005038200,36005038200,Bronx,2964,0.15321757,83125,40.877312,-73.8547394,0,0,0,0,0.1993578175,0.00415631696,9.600953924,0.2298886363,-0.2298886363,-0.03053081881,-0.02019656683,-0.02019656683,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4809
36005038301,36005038301,Bronx,4553,0.12,44040,40.8572074,-73.898521,1,0.3273809552,0.3273809552,7.190444876e-05,-0.008009528952,0.001149379853,9.886368077,0.9520918546,-0.9520918546,-0.9601013836,-0.6351205934,-0.6351205934,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3667
36005038303,36005038303,Bronx,3662,0.19237103,45258,40.8568375,-73.8961642,2,0.4761904776,0.2380952388,0.0001300356302,-0.1756557461,0.001863205976,9.81708744,0.7767862561,-0.7767862561,-0.9524420021,-0.6300538046,-0.6300538046,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4457
36005038304,36005038304,Bronx,2231,0.18266542,26842,40.8581327,-73.8937316,0,0,0,0,0.1993578175,0.001514119916,9.850846373,0.8622088245,-0.8622088245,-0.662851007,-0.4384852809,-0.4384852809,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4463
36005038500,36005038500,Bronx,5218,0.1912642,13554,40.856176,-73.8925082,4,1.833333328,0.4583333321,0.0003513478973,-0.8139046774,0.002530399562,9.753204945,0.6151399494,-0.6151399494,-1.429044627,-0.9453331564,-0.9453331564,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1735
36005038600,36005038600,Bronx,8012,0.19373825,68481,40.8796354,-73.8484001,0,0,0,0,0.1993578175,0.003656802348,9.647220224,0.346959464,-0.346959464,-0.1476016465,-0.09764056891,-0.09764056891,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1736
36005038700,36005038700,Bronx,3610,0.21163435,44982,40.8579914,-73.8892514,2,0.4761904776,0.2380952388,0.0001319087196,-0.1810576035,0.002168908329,9.787713467,0.7024592566,-0.7024592566,-0.8835168601,-0.584458852,-0.584458852,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1737
36005038800,36005038800,Bronx,2752,0.16170058,61000,40.8795982,-73.8553665,0,0,0,0,0.1993578175,0.00560847469,9.468937062,-0.104162782,0.104162782,0.3035205994,0.2007831532,0.2007831532,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2805
36005038900,36005038900,Bronx,5412,0.15993105,46471,40.8564,-73.8849976,0,0,0,0,0.1993578175,0.002110040735,9.793356195,0.7167374412,-0.7167374412,-0.5173796237,-0.3422539111,-0.3422539111,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1738
36005039000,36005039000,Bronx,3054,0.22003929,56563,40.8812352,-73.86076,1,0.2380952388,0.2380952388,7.796176778e-05,-0.02547840873,0.0003864469082,9.961504075,1.14221368,-1.14221368,-1.167692089,-0.7724447698,-0.7724447698,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2803
36005039100,36005039100,Bronx,6071,0.20469576,34663,40.8531197,-73.8871234,0,0,0,0,0.1993578175,0.003928492147,9.622000467,0.2831441645,-0.2831441645,-0.08378634703,-0.05542584914,-0.05542584914,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1739
36005039200,36005039200,Bronx,1590,0.17807351,67917,40.8832885,-73.8647381,0,0,0,0,0.1993578175,0.004601645167,9.560079083,0.1264601932,-0.1264601932,0.07289762429,0.04822280562,0.04822280562,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1740
36005039300,36005039300,Bronx,8847,0.16066545,27776,40.8524976,-73.8831437,1,0.2380952388,0.2380952388,2.691253971e-05,0.1217439557,0.002924034975,9.715903581,0.5207537231,-0.5207537231,-0.3990097674,-0.2639505833,-0.2639505833,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1741
36005039400,36005039400,Bronx,4323,0.15696518,60373,40.8864792,-73.8633993,0,0,0,0,0.1993578175,0.003665750787,9.646387475,0.3448523013,-0.3448523013,-0.1454944839,-0.09624665113,-0.09624665113,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1742
36005039500,36005039500,Bronx,4389,0.21827295,21674,40.8481986,-73.8966814,3,0.8035714328,0.2678571443,0.0001830875901,-0.3286538476,0.0007987989828,9.920753125,1.039098725,-1.039098725,-1.367752572,-0.9047875987,-0.9047875987,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3698
36005039600,36005039600,Bronx,3763,0.18085106,48798,40.8844238,-73.8589556,0,0,0,0,0.1993578175,0.004031626964,9.612461414,0.2590068361,-0.2590068361,-0.05964901861,-0.03945866628,-0.03945866628,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,4810
36005039700,36005039700,Bronx,4219,0.13307984,31964,40.8618442,-73.885433,2,0.4761904776,0.2380952388,0.0001128680914,-0.1261457781,0.003355524968,9.6753415,0.4181166779,-0.4181166779,-0.544262456,-0.3600372835,-0.3600372835,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1743
36005039800,36005039800,Bronx,3540,0.21627775,28491,40.882697,-73.8534698,0,0,0,0,0.1993578175,0.005212178246,9.504603143,-0.01391442431,0.01391442431,0.2132722418,0.141082593,0.141082593,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,5033
36005039901,36005039901,Bronx,4855,0.14791924,43503,40.8635111,-73.8936406,0,0,0,0,0.1993578175,0.003601098148,9.652407338,0.3600847777,-0.3600847777,-0.1607269602,-0.1063231489,-0.1063231489,Moderate-low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2771
36005039902,36005039902,Bronx,4719,0.1481088,43491,40.8604238,-73.8947649,4,1.160714284,0.2901785709,0.0002459661546,-0.5099911821,0.001229027579,9.878589412,0.9324089582,-0.9324089582,-1.44240014,-0.9541680166,-0.9541680166,Least fragmented,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1744
36005040100,36005040100,Bronx,4749,0.13797635,28649,40.8646118,-73.8976516,0,0,0,0,0.1993578175,0.004010090227,9.614451808,0.2640432679,-0.2640432679,-0.06468545038,-0.04279033687,-0.04279033687,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,1745
36005040302,36005040302,Bronx,4008,0.34248993,37756,40.8678463,-73.8921974,0,0,0,0,0.1993578175,0.006341688577,9.403649814,-0.2693636304,0.2693636304,0.4687214479,0.3100658422,0.3100658422,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2570
36005040303,36005040303,Bronx,3999,0.095477387,42750,40.8696839,-73.8934711,0,0,0,0,0.1993578175,0.004533060173,9.566351529,0.1423317979,-0.1423317979,0.05702601959,0.03772351548,0.03772351548,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2567
36005040304,36005040304,Bronx,3502,0.15705311,36913,40.8676699,-73.8951873,0,0,0,0,0.1993578175,0.003998970063,9.61547984,0.2666445688,-0.2666445688,-0.0672867513,-0.04451113407,-0.04451113407,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2851
36005040400,36005040400,Bronx,3408,0.22212441,65451,40.8861691,-73.8513487,1,0.2380952388,0.2380952388,6.986362641e-05,-0.002123941575,0.002022973668,9.801713909,0.7378855435,-0.7378855435,-0.7400094851,-0.4895267013,-0.4895267013,Low fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,2845
36005040501,36005040501,Bronx,3327,0.19477007,42386,40.8671293,-73.8909324,0,0,0,0,0.1993578175,0.006525918472,9.387386791,-0.310515084,0.310515084,0.5098729015,0.3372881086,0.3372881086,High fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3668
36005040502,36005040502,Bronx,5615,0.20391807,38884,40.865878,-73.8889613,0,0,0,0,0.1993578175,0.005387612066,9.488781275,-0.05394959258,0.05394959258,0.2533074101,0.1675664209,0.1675664209,Moderate-high fragmentation,HFI_v1_1_corrected_actual_provider_density_cms_acute_enforced,3692
